,network,name,func,k,bias,numPI,time_PI,ks,time_sym,time_ks,time_cov,ke,tss,correct,timeout,time_sym_std,ks_norm,ke_norm,source,version
0,,x,00,1,0.0,1,3.266334533691406e-05,0.0,0.00014462471008300782,8.344650268554688e-06,3.695487976074219e-05,0.0,"[[['2', [], []]], []]",True,False,1.535282366162593e-05,0.0,0.0,rng,new
1,,x,01,1,0.5,1,2.4318695068359375e-05,0.0,0.00015430450439453126,8.344650268554688e-06,4.792213439941406e-05,1.0,"[[['0', [], []]], [['1', [], []]]]",True,False,4.766940855915522e-06,0.0,1.0,rng,new
2,,x,10,1,0.5,1,2.384185791015625e-05,0.0,0.00015239715576171876,8.821487426757812e-06,4.7206878662109375e-05,1.0,"[[['1', [], []]], [['0', [], []]]]",True,False,6.153601539612056e-06,0.0,1.0,rng,new
3,,x,0000,2,0.0,1,4.7206878662109375e-05,0.0,0.0001472949981689453,9.775161743164062e-06,4.982948303222656e-05,0.0,"[[['22', [], []]], []]",True,False,1.4492555294147791e-05,0.0,0.0,rng,new
4,,x,0100,2,0.25,2,3.790855407714844e-05,0.0,0.0001773834228515625,9.775161743164062e-06,5.53131103515625e-05,1.25,"[[['20', [], []], ['12', [], []]], [['01', [], []]]]",True,False,9.018401394152075e-06,0.0,0.625,rng,new
5,,x,0010,2,0.25,2,3.838539123535156e-05,0.0,0.00016264915466308595,1.0013580322265625e-05,5.602836608886719e-05,1.25,"[[['21', [], []], ['02', [], []]], [['10', [], []]]]",True,False,8.404246458766282e-06,0.0,0.625,rng,new
6,,x,1000,2,0.25,2,3.7670135498046875e-05,1.5,0.0002668857574462891,1.049041748046875e-05,0.00029754638671875,1.25,"[[['12', [[0, 1]], []]], [['00', [], []]]]",True,False,1.3483282090699974e-05,0.75,0.625,rng,new
7,,x,0001,2,0.25,2,3.719329833984375e-05,1.5,0.0002762317657470703,1.52587890625e-05,0.0005059242248535156,1.25,"[[['02', [[0, 1]], []]], [['11', [], []]]]",True,False,4.35646528045116e-05,0.75,0.625,rng,new
8,,x,1010,2,0.5,1,3.886222839355469e-05,0.0,0.00016436576843261718,9.5367431640625e-06,5.364418029785156e-05,1.0,"[[['21', [], []]], [['20', [], []]]]",True,False,9.489658470990751e-06,0.0,0.5,rng,new
9,,x,0110,2,0.5,2,3.409385681152344e-05,1.0,0.0002862453460693359,1.0728836059570312e-05,0.00023674964904785156,2.0,"[[['11', [], []], ['00', [], []]], [['01', [[0, 1]], []]]]",True,False,1.1582923246401725e-05,0.5,1.0,rng,new
10,,x,1100,2,0.5,1,3.743171691894531e-05,0.0,0.00016913414001464843,9.5367431640625e-06,5.3882598876953125e-05,1.0,"[[['12', [], []]], [['02', [], []]]]",True,False,2.3124684913051673e-05,0.0,0.5,rng,new
11,,x,1001,2,0.5,2,2.7418136596679688e-05,1.0,0.0002850532531738281,1.0728836059570312e-05,0.00023436546325683594,2.0,"[[['01', [[0, 1]], []]], [['00', [], []], ['11', [], []]]]",True,False,1.8627556768049284e-05,0.5,1.0,rng,new
12,,x,0011,2,0.5,1,3.838539123535156e-05,0.0,0.0001574993133544922,9.298324584960938e-06,5.245208740234375e-05,1.0,"[[['02', [], []]], [['12', [], []]]]",True,False,1.0111421606272965e-05,0.0,0.5,rng,new
13,,x,0101,2,0.5,1,3.886222839355469e-05,0.0,0.00016627311706542968,9.5367431640625e-06,5.602836608886719e-05,1.0,"[[['20', [], []]], [['21', [], []]]]",True,False,4.892172633621447e-06,0.0,0.5,rng,new
14,,x,00000000,3,0.0,1,7.915496826171875e-05,0.0,0.00016083717346191407,1.1920928955078125e-05,8.893013000488281e-05,0.0,"[[['222', [], []]], []]",True,False,7.951322166391267e-06,0.0,0.0,rng,new
15,,x,10000000,3,0.125,3,9.322166442871094e-05,2.625,0.00032372474670410155,1.9073486328125e-05,0.001538991928100586,1.25,"[[['122', [[0, 1, 2]], []]], [['000', [], []]]]",True,False,7.336787030058236e-06,0.875,0.4166666666666667,rng,new
