,network,name,func,k,bias,numPI,time_PI,ks,time_sym,time_ks,time_cov,ke,tss,correct,timeout,ks_norm,ke_norm,source,version
10,Apoptosis Network,Mito,0010,2,0.25,2,6.0558319091796875e-05,0.0,0.005118608474731445,9.298324584960938e-06,7.534027099609375e-05,1.25,"[[['21', [], []], ['02', [], []]], [['10', [], []]]]",True,False,0.0,0.625,cc,new
11,Apoptosis Network,JNK,01,1,0.5,1,2.8371810913085938e-05,0.0,0.005053281784057617,8.58306884765625e-06,5.555152893066406e-05,1.0,"[[['0', [], []]], [['1', [], []]]]",True,False,0.0,1.0,cc,new
12,Apoptosis Network,Mdm2,0111,2,0.75,2,4.315376281738281e-05,1.5,0.006177663803100586,1.0728836059570312e-05,0.00034809112548828125,1.25,"[[['00', [], []]], [['12', [[0, 1]], []]]]",True,False,0.75,0.625,cc,new
13,Apoptosis Network,Cas8,01110000,3,0.375,2,7.748603820800781e-05,0.75,0.005266666412353516,1.239776611328125e-05,0.00035572052001953125,1.5625,"[[['200', [], []], ['122', [], []]], [['012', [[1, 2]], []]]]",True,False,0.25,0.5208333333333334,cc,new
14,Apoptosis Network,p53,01001100,3,0.375,2,7.700920104980469e-05,0.75,0.005196094512939453,2.5510787963867188e-05,0.0005545616149902344,1.5625,"[[['020', [], []], ['212', [], []]], [['102', [[0, 2]], []]]]",True,False,0.25,0.5208333333333334,cc,new
15,Apoptosis Network,Apoptosis,01,1,0.5,1,3.147125244140625e-05,0.0,0.005089521408081055,8.344650268554688e-06,5.4836273193359375e-05,1.0,"[[['0', [], []]], [['1', [], []]]]",True,False,0.0,1.0,cc,new
16,Apoptosis Network,NFkB,10,1,0.5,1,2.7894973754882812e-05,0.0,0.005120992660522461,7.867813110351562e-06,5.1975250244140625e-05,1.0,"[[['1', [], []]], [['0', [], []]]]",True,False,0.0,1.0,cc,new
17,Apoptosis Network,PIP3,00010000,3,0.125,3,7.128715515136719e-05,1.125,0.006165742874145508,1.4066696166992188e-05,0.0005965232849121094,1.25,"[[['202', [[1, 2]], []], ['122', [], []]], [['011', [], []]]]",True,False,0.375,0.4166666666666667,cc,new
18,Apoptosis Network,Cas7,01110000,3,0.375,2,7.772445678710938e-05,0.75,0.005395412445068359,1.2159347534179688e-05,0.00036644935607910156,1.5625,"[[['200', [], []], ['122', [], []]], [['012', [[1, 2]], []]]]",True,False,0.25,0.5208333333333334,cc,new
19,Apoptosis Network,PI3K,01,1,0.5,1,3.0279159545898438e-05,0.0,0.005132913589477539,1.430511474609375e-05,6.794929504394531e-05,1.0,"[[['0', [], []]], [['1', [], []]]]",True,False,0.0,1.0,cc,new
20,Apoptosis Network,JNKK,0010,2,0.25,2,6.198883056640625e-05,0.0,0.005174875259399414,9.5367431640625e-06,6.937980651855469e-05,1.25,"[[['21', [], []], ['02', [], []]], [['10', [], []]]]",True,False,0.0,0.625,cc,new
21,Apoptosis Network,Cas6,0010,2,0.25,2,5.6743621826171875e-05,0.0,0.005066871643066406,9.059906005859375e-06,7.05718994140625e-05,1.25,"[[['21', [], []], ['02', [], []]], [['10', [], []]]]",True,False,0.0,0.625,cc,new
22,Apoptosis Network,MEKK1,01,1,0.5,1,4.76837158203125e-05,0.0,0.005926847457885742,8.821487426757812e-06,6.222724914550781e-05,1.0,"[[['0', [], []]], [['1', [], []]]]",True,False,0.0,1.0,cc,new
23,Apoptosis Network,TNFR1,01,1,0.5,1,3.337860107421875e-05,0.0,0.005225181579589844,8.344650268554688e-06,5.245208740234375e-05,1.0,"[[['0', [], []]], [['1', [], []]]]",True,False,0.0,1.0,cc,new
24,Apoptosis Network,NIK,01,1,0.5,1,3.0040740966796875e-05,0.0,0.00513768196105957,7.867813110351562e-06,5.269050598144531e-05,1.0,"[[['0', [], []]], [['1', [], []]]]",True,False,0.0,1.0,cc,new
25,Apoptosis Network,IKK,00101010,3,0.375,2,9.679794311523438e-05,0.75,0.005507946014404297,1.2159347534179688e-05,0.00035071372985839844,1.5625,"[[['002', [], []], ['221', [], []]], [['120', [[0, 1]], []]]]",True,False,0.25,0.5208333333333334,cc,new
26,Apoptosis Network,IkB,0010,2,0.25,2,5.459785461425781e-05,0.0,0.005053997039794922,9.5367431640625e-06,7.081031799316406e-05,1.25,"[[['21', [], []], ['02', [], []]], [['10', [], []]]]",True,False,0.0,0.625,cc,new
27,Apoptosis Network,TRAF2,0111,2,0.75,2,4.792213439941406e-05,1.5,0.005686521530151367,1.8835067749023438e-05,0.0005500316619873047,1.25,"[[['00', [], []]], [['12', [[0, 1]], []]]]",True,False,0.75,0.625,cc,new
28,Apoptosis Network,TRAF,01,1,0.5,1,3.218650817871094e-05,0.0,0.005198955535888672,8.106231689453125e-06,5.054473876953125e-05,1.0,"[[['0', [], []]], [['1', [], []]]]",True,False,0.0,1.0,cc,new
29,Apoptosis Network,AKT,01,1,0.5,1,2.9802322387695312e-05,0.0,0.0050716400146484375,8.106231689453125e-06,5.245208740234375e-05,1.0,"[[['0', [], []]], [['1', [], []]]]",True,False,0.0,1.0,cc,new
30,Apoptosis Network,PIP2,01,1,0.5,1,4.9591064453125e-05,0.0,0.005613088607788086,1.33514404296875e-05,6.29425048828125e-05,1.0,"[[['0', [], []]], [['1', [], []]]]",True,False,0.0,1.0,cc,new
31,Apoptosis Network,GFR,01,1,0.5,1,4.458427429199219e-05,0.0,0.0049707889556884766,1.33514404296875e-05,7.152557373046875e-05,1.0,"[[['0', [], []]], [['1', [], []]]]",True,False,0.0,1.0,cc,new
32,Apoptosis Network,A20,01,1,0.5,1,3.409385681152344e-05,0.0,0.005174398422241211,1.3828277587890625e-05,6.67572021484375e-05,1.0,"[[['0', [], []]], [['1', [], []]]]",True,False,0.0,1.0,cc,new
33,Apoptosis Network,RIP,01,1,0.5,1,4.0531158447265625e-05,0.0,0.005144834518432617,7.62939453125e-06,4.9591064453125e-05,1.0,"[[['0', [], []]], [['1', [], []]]]",True,False,0.0,1.0,cc,new
34,Apoptosis Network,BID,0000001000100010,4,0.1875,3,0.0001385211944580078,0.375,0.005097389221191406,1.71661376953125e-05,0.000396728515625,1.5208333333333335,"[[['2221', [], []], ['2202', [], []], ['0022', [], []]], [['1210', [[0, 1]], []]]]",True,False,0.09375,0.38020833333333337,cc,new
35,Apoptosis Network,Cas9,0000100010001000,4,0.1875,3,0.00011897087097167969,1.6875,0.006026268005371094,3.5762786865234375e-05,0.0010995864868164062,1.5208333333333335,"[[['2212', [[2, 3]], []], ['0022', [], []]], [['1200', [[0, 1]], []]]]",True,False,0.421875,0.38020833333333337,cc,new
36,Apoptosis Network,BclX,00100000,3,0.125,3,8.153915405273438e-05,1.125,0.005304098129272461,1.33514404296875e-05,0.0005681514739990234,1.25,"[[['202', [], []], ['122', [[0, 2]], []]], [['010', [], []]]]",True,False,0.375,0.4166666666666667,cc,new
37,Apoptosis Network,DNADamageEvent,01,1,0.5,1,2.6941299438476562e-05,0.0,0.005101203918457031,1.2636184692382812e-05,6.461143493652344e-05,1.0,"[[['0', [], []]], [['1', [], []]]]",True,False,0.0,1.0,cc,new
38,Apoptosis Network,BAD,0010,2,0.25,2,5.602836608886719e-05,0.0,0.005125284194946289,8.58306884765625e-06,6.890296936035156e-05,1.25,"[[['21', [], []], ['02', [], []]], [['10', [], []]]]",True,False,0.0,0.625,cc,new
39,Apoptosis Network,TNF,01,1,0.5,1,2.5272369384765625e-05,0.0,0.005052089691162109,7.62939453125e-06,5.1975250244140625e-05,1.0,"[[['0', [], []]], [['1', [], []]]]",True,False,0.0,1.0,cc,new
40,Apoptosis Network,GF,01,1,0.5,1,2.9087066650390625e-05,0.0,0.005846261978149414,1.2874603271484375e-05,6.699562072753906e-05,1.0,"[[['0', [], []]], [['1', [], []]]]",True,False,0.0,1.0,cc,new
41,Arabidopsis thaliana Cell Cycle,MYB77,0101000101010000,4,0.3125,3,0.00014662742614746094,0.0,0.0051746368408203125,1.621246337890625e-05,0.00014352798461914062,1.6979166666666665,"[[['2220', [], []], ['2102', [], []], ['1122', [], []]], [['0211', [], []], ['2021', [], []]]]",True,False,0.0,0.42447916666666663,cc,new
42,Arabidopsis thaliana Cell Cycle,KRP1,00001111000011101111111111101110,5,0.65625,6,0.00027632713317871094,3.28125,0.006158590316772461,2.9087066650390625e-05,0.010156631469726562,2.109375,"[[['02022', [], []], ['21211', [], []]], [['10222', [[0, 2], [1, 3, 4]], []]]]",True,False,0.65625,0.421875,cc,new
43,Arabidopsis thaliana Cell Cycle,CYCB1;1,0111000000110000011100000011000000110000001100000111000000110000011100000011000001110000001100000011000000110000001100000011000011110000111100001111000011110000111100001111000011110000111100001111000011110000111100001111000011110000111100001111000011110000,8,0.39453125,5,0.008434534072875977,0.6875,0.005839824676513672,0.00016641616821289062,0.008538246154785156,1.8922526041666679,"[[['02221202', [], []], ['22222122', [], []], ['01122202', [], []], ['02102202', [], []], ['02222200', [], []]], [['20210021', [], []], ['12222022', [[0, 6]], []], ['22020021', [], []]]]",True,False,0.0859375,0.23653157552083348,cc,new
44,Arabidopsis thaliana Cell Cycle,E2Fe,1101110111001101110111011100110011111111111111111111111111111111,6,0.828125,4,0.0010209083557128906,0.0,0.005460977554321289,6.4849853515625e-05,0.0003802776336669922,1.665364583333333,"[[['022210', [], []], ['021012', [], []], ['011212', [], []]], [['122222', [], []], ['202121', [], []], ['222202', [], []], ['220221', [], []]]]",True,False,0.0,0.27756076388888884,cc,new
45,Arabidopsis thaliana Cell Cycle,RBR,01110000010100000111011101010101,5,0.46875,4,0.0004086494445800781,0.0,0.005820751190185547,4.1961669921875e-05,0.0002830028533935547,2.140625,"[[['22200', [], []], ['21220', [], []], ['02122', [], []]], [['12221', [], []], ['22021', [], []], ['10212', [], []], ['20012', [], []]]]",True,False,0.0,0.428125,cc,new
46,Arabidopsis thaliana Cell Cycle,CYCD3;1,10,1,0.5,1,3.361701965332031e-05,0.0,0.004971027374267578,1.1920928955078125e-05,5.936622619628906e-05,1.0,"[[['1', [], []]], [['0', [], []]]]",True,False,0.0,1.0,cc,new
47,Arabidopsis thaliana Cell Cycle,E2Fa,1110000011101110,4,0.5625,4,0.00010728836059570312,1.125,0.005026817321777344,2.9325485229492188e-05,0.0013642311096191406,2.0,"[[['0122', [], []], ['2211', [], []]], [['1202', [[2, 3]], []], ['2002', [[2, 3]], []]]]",True,False,0.28125,0.5,cc,new
48,Arabidopsis thaliana Cell Cycle,SCF,0111000001110000001100000111000001110000011100000011000000110000,6,0.328125,4,0.0009317398071289062,0.0,0.005070686340332031,5.817413330078125e-05,0.0003962516784667969,1.87109375,"[[['222200', [], []], ['222122', [], []], ['112202', [], []], ['210202', [], []]], [['202021', [], []], ['021021', [], []], ['222012', [], []]]]",True,False,0.0,0.3118489583333333,cc,new
49,Arabidopsis thaliana Cell Cycle,E2Fc,0101111101001100010101010100010001011111010111110101010101010101,6,0.546875,6,0.0007233619689941406,0.703125,0.00502324104309082,8.58306884765625e-05,0.004802227020263672,2.263020833333333,"[[['222020', [], []], ['021212', [], []], ['212220', [], []]], [['102122', [], []], ['200122', [[2, 4]], []], ['122221', [], []], ['220221', [[2, 4]], []]]]",True,False,0.1171875,0.37717013888888884,cc,new
50,Arabidopsis thaliana Cell Cycle,APC/C,01110101000000001111111100000000,5,0.40625,3,0.00028443336486816406,0.65625,0.0050945281982421875,2.4318695068359375e-05,0.0009894371032714844,1.7708333333333335,"[[['21222', [], []], ['02120', [], []], ['02200', [], []]], [['20012', [], []], ['10222', [[0, 4]], []]]]",True,False,0.13125,0.3541666666666667,cc,new
51,Arabidopsis thaliana Cell Cycle,MYB3R1/4,0001000011111111,4,0.5625,3,0.0001220703125,0.5625,0.004941463470458984,1.6689300537109375e-05,0.0005917549133300781,1.625,"[[['0202', [[2, 3]], []], ['0122', [], []]], [['1222', [], []], ['2011', [], []]]]",True,False,0.140625,0.40625,cc,new
52,Arabidopsis thaliana Cell Cycle,CYCA2;3,01001100,3,0.375,2,5.507469177246094e-05,0.75,0.0058441162109375,1.2159347534179688e-05,0.0003399848937988281,1.5625,"[[['020', [], []], ['212', [], []]], [['102', [[0, 2]], []]]]",True,False,0.25,0.5208333333333334,cc,new
53,Arabidopsis thaliana Cell Cycle,E2Fb,0100,2,0.25,2,5.364418029785156e-05,0.0,0.005152702331542969,8.58306884765625e-06,7.128715515136719e-05,1.25,"[[['12', [], []], ['20', [], []]], [['01', [], []]]]",True,False,0.0,0.625,cc,new
54,Arabidopsis thaliana Cell Cycle,CDKB1;1,01110011011100110011001101110011011100110111001100110011001100111111111111111111111111111111111111111111111111111111111111111111,7,0.7890625,4,0.0031163692474365234,1.375,0.006052255630493164,0.000110626220703125,0.0077762603759765625,1.699869791666666,"[[['0222102', [], []], ['0112202', [], []], ['0210202', [], []], ['0222200', [], []]], [['1222222', [[0, 5]], []], ['2202021', [], []], ['2021021', [], []]]]",True,False,0.19642857142857142,0.24283854166666657,cc,new
55,Aurora Kinase A in Neuroblastoma,PP2A,0100,2,0.25,2,4.410743713378906e-05,0.0,0.005652427673339844,8.821487426757812e-06,6.818771362304688e-05,1.25,"[[['12', [], []], ['20', [], []]], [['01', [], []]]]",True,False,0.0,0.625,cc,new
56,Aurora Kinase A in Neuroblastoma,STMN,10,1,0.5,1,2.384185791015625e-05,0.0,0.005379676818847656,8.344650268554688e-06,6.437301635742188e-05,1.0,"[[['1', [], []]], [['0', [], []]]]",True,False,0.0,1.0,cc,new
57,Aurora Kinase A in Neuroblastoma,CDC25B,00101010,3,0.375,2,8.296966552734375e-05,0.75,0.005297660827636719,1.239776611328125e-05,0.0003516674041748047,1.5625,"[[['002', [], []], ['221', [], []]], [['120', [[0, 1]], []]]]",True,False,0.25,0.5208333333333334,cc,new
58,Aurora Kinase A in Neuroblastoma,CentrosomeMat,0010,2,0.25,2,5.5789947509765625e-05,0.0,0.005080699920654297,8.58306884765625e-06,6.842613220214844e-05,1.25,"[[['21', [], []], ['02', [], []]], [['10', [], []]]]",True,False,0.0,0.625,cc,new
59,Aurora Kinase A in Neuroblastoma,PLK1,01010111111111110000001111111111,5,0.71875,4,0.00028586387634277344,0.5625,0.0056765079498291016,2.6464462280273438e-05,0.0013115406036376953,1.8958333333333335,"[[['20020', [[2, 3]], []], ['10022', [[2, 3]], []]], [['21222', [], []], ['22112', [], []], ['02221', [], []]]]",True,False,0.1125,0.3791666666666667,cc,new
60,Aurora Kinase A in Neuroblastoma,CDK1CCNBComplex,1000110011001100,4,0.4375,3,0.00012946128845214844,0.5625,0.0051500797271728516,1.6689300537109375e-05,0.0005898475646972656,1.625,"[[['0021', [], []], ['2212', [], []]], [['1202', [[0, 1]], []], ['2200', [], []]]]",True,False,0.140625,0.40625,cc,new
61,Aurora Kinase A in Neuroblastoma,hCPEB,01,1,0.5,1,2.956390380859375e-05,0.0,0.006037473678588867,1.4781951904296875e-05,7.510185241699219e-05,1.0,"[[['0', [], []]], [['1', [], []]]]",True,False,0.0,1.0,cc,new
62,Aurora Kinase A in Neuroblastoma,TPX2,01,1,0.5,1,4.2438507080078125e-05,0.0,0.005126237869262695,8.106231689453125e-06,5.412101745605469e-05,1.0,"[[['0', [], []]], [['1', [], []]]]",True,False,0.0,1.0,cc,new
63,Aurora Kinase A in Neuroblastoma,AURKAActive,00000001000000010001000100010001000000010000000000010001000000000011001100110011001100110011001100110011000000000011001100000000,7,0.2578125,6,0.002923250198364258,0.7265625,0.006324052810668945,0.00011515617370605469,0.007952690124511719,2.065104166666665,"[[['2222202', [], []], ['2121222', [], []], ['0222220', [], []], ['0202022', [], []]], [['2012211', [[1, 3], [2, 4]], []], ['1022212', [[1, 3]], []]]]",True,False,0.10379464285714286,0.29501488095238076,cc,new
64,Aurora Kinase A in Neuroblastoma,NEDD9,01,1,0.5,1,2.5987625122070312e-05,0.0,0.005265235900878906,7.3909759521484375e-06,6.29425048828125e-05,1.0,"[[['0', [], []]], [['1', [], []]]]",True,False,0.0,1.0,cc,new
65,Aurora Kinase A in Neuroblastoma,ENSA,01,1,0.5,1,2.4080276489257812e-05,0.0,0.0052759647369384766,1.2159347534179688e-05,6.318092346191406e-05,1.0,"[[['0', [], []]], [['1', [], []]]]",True,False,0.0,1.0,cc,new
66,Aurora Kinase A in Neuroblastoma,Cytokinesis,0100,2,0.25,2,4.57763671875e-05,0.0,0.005133390426635742,1.7404556274414062e-05,7.05718994140625e-05,1.25,"[[['12', [], []], ['20', [], []]], [['01', [], []]]]",True,False,0.0,0.625,cc,new
67,Aurora Kinase A in Neuroblastoma,PP1,10000000,3,0.125,3,7.414817810058594e-05,2.625,0.005164146423339844,1.1682510375976562e-05,0.0012459754943847656,1.25,"[[['122', [[0, 1, 2]], []]], [['000', [], []]]]",True,False,0.875,0.4166666666666667,cc,new
68,Aurora Kinase A in Neuroblastoma,MT,10,1,0.5,1,4.7206878662109375e-05,0.0,0.005472898483276367,1.2636184692382812e-05,6.103515625e-05,1.0,"[[['1', [], []]], [['0', [], []]]]",True,False,0.0,1.0,cc,new
69,Aurora Kinase A in Neuroblastoma,SpindleAssembly,0010,2,0.25,2,4.696846008300781e-05,0.0,0.005006313323974609,9.059906005859375e-06,7.2479248046875e-05,1.25,"[[['21', [], []], ['02', [], []]], [['10', [], []]]]",True,False,0.0,0.625,cc,new
70,Aurora Kinase A in Neuroblastoma,WEE1,10,1,0.5,1,2.7894973754882812e-05,0.0,0.005246162414550781,8.106231689453125e-06,5.340576171875e-05,1.0,"[[['1', [], []]], [['0', [], []]]]",True,False,0.0,1.0,cc,new
71,Aurora Kinase A in Neuroblastoma,BORA,01010100,3,0.375,2,8.392333984375e-05,0.75,0.005255460739135742,1.239776611328125e-05,0.00034546852111816406,1.5625,"[[['220', [], []], ['112', [], []]], [['021', [[0, 1]], []]]]",True,False,0.25,0.5208333333333334,cc,new
72,Aurora Kinase A in Neuroblastoma,AURKAPresent,10,1,0.5,1,2.8848648071289062e-05,0.0,0.005081892013549805,7.867813110351562e-06,4.8160552978515625e-05,1.0,"[[['1', [], []]], [['0', [], []]]]",True,False,0.0,1.0,cc,new
73,Aurora Kinase A in Neuroblastoma,GWL_MASTL,0100,2,0.25,2,4.8160552978515625e-05,0.0,0.005876779556274414,1.8358230590820312e-05,9.083747863769531e-05,1.25,"[[['12', [], []], ['20', [], []]], [['01', [], []]]]",True,False,0.0,0.625,cc,new
74,Aurora Kinase A in Neuroblastoma,AJUBA,01,1,0.5,1,4.076957702636719e-05,0.0,0.005089282989501953,7.62939453125e-06,5.316734313964844e-05,1.0,"[[['0', [], []]], [['1', [], []]]]",True,False,0.0,1.0,cc,new
75,Aurora Kinase A in Neuroblastoma,GSK3B,01,1,0.5,1,2.8133392333984375e-05,0.0,0.005087852478027344,7.867813110351562e-06,5.221366882324219e-05,1.0,"[[['0', [], []]], [['1', [], []]]]",True,False,0.0,1.0,cc,new
76,Aurora Kinase A in Neuroblastoma,MTCanAct,01,1,0.5,1,4.458427429199219e-05,0.0,0.00542140007019043,7.62939453125e-06,5.030632019042969e-05,1.0,"[[['0', [], []]], [['1', [], []]]]",True,False,0.0,1.0,cc,new
77,Aurora Kinase A in Neuroblastoma,STMNCanAct,01,1,0.5,1,3.743171691894531e-05,0.0,0.00503993034362793,7.3909759521484375e-06,5.030632019042969e-05,1.0,"[[['0', [], []]], [['1', [], []]]]",True,False,0.0,1.0,cc,new
78,B bronchiseptica and T retortaeformis coinfection,NE_Bacterium,01,1,0.5,1,2.574920654296875e-05,0.0,0.0054433345794677734,1.0728836059570312e-05,5.435943603515625e-05,1.0,"[[['0', [], []]], [['1', [], []]]]",True,False,0.0,1.0,cc,new
79,B bronchiseptica and T retortaeformis coinfection,Th2II_TRetortaeformis,00000010,3,0.125,3,8.821487426757812e-05,1.125,0.00522160530090332,1.3113021850585938e-05,0.0005676746368408203,1.25,"[[['022', [[0, 1]], []], ['221', [], []]], [['110', [], []]]]",True,False,0.375,0.4166666666666667,cc,new
80,B bronchiseptica and T retortaeformis coinfection,Th2II_Bacterium,00000010,3,0.125,3,8.344650268554688e-05,1.125,0.005164384841918945,1.2636184692382812e-05,0.0005667209625244141,1.25,"[[['022', [[0, 1]], []], ['221', [], []]], [['110', [], []]]]",True,False,0.375,0.4166666666666667,cc,new
81,B bronchiseptica and T retortaeformis coinfection,MPI_Bacterium,00000111,3,0.375,2,9.870529174804688e-05,0.75,0.0056858062744140625,1.1920928955078125e-05,0.00035881996154785156,1.5625,"[[['200', [], []], ['022', [], []]], [['112', [[1, 2]], []]]]",True,False,0.25,0.5208333333333334,cc,new
82,B bronchiseptica and T retortaeformis coinfection,TTSSII,01,1,0.5,1,3.504753112792969e-05,0.0,0.005187511444091797,7.867813110351562e-06,5.078315734863281e-05,1.0,"[[['0', [], []]], [['1', [], []]]]",True,False,0.0,1.0,cc,new
83,B bronchiseptica and T retortaeformis coinfection,Th1II_Bacterium,00000001,3,0.125,3,7.82012939453125e-05,2.625,0.005636692047119141,2.6702880859375e-05,0.0028617382049560547,1.25,"[[['022', [[0, 1, 2]], []]], [['111', [], []]]]",True,False,0.875,0.4166666666666667,cc,new
84,B bronchiseptica and T retortaeformis coinfection,IgA_Bacterium,00010011,3,0.375,2,7.367134094238281e-05,0.75,0.0051915645599365234,1.1920928955078125e-05,0.0003349781036376953,1.5625,"[[['202', [], []], ['020', [], []]], [['112', [[0, 2]], []]]]",True,False,0.25,0.5208333333333334,cc,new
85,B bronchiseptica and T retortaeformis coinfection,Th2I_Bacterium,01,1,0.5,1,2.6464462280273438e-05,0.0,0.004922628402709961,7.867813110351562e-06,5.054473876953125e-05,1.0,"[[['0', [], []]], [['1', [], []]]]",True,False,0.0,1.0,cc,new
86,B bronchiseptica and T retortaeformis coinfection,Oag,01,1,0.5,1,4.410743713378906e-05,0.0,0.005556344985961914,7.62939453125e-06,5.2928924560546875e-05,1.0,"[[['0', [], []]], [['1', [], []]]]",True,False,0.0,1.0,cc,new
87,B bronchiseptica and T retortaeformis coinfection,IL10I_Bacterium,0011011111111111,4,0.8125,3,0.0001480579376220703,1.6875,0.005208253860473633,1.6927719116210938e-05,0.0010581016540527344,1.520833333333333,"[[['0002', [[1, 3]], []]], [['1222', [[0, 2]], []], ['2121', [], []]]]",True,False,0.421875,0.38020833333333326,cc,new
88,B bronchiseptica and T retortaeformis coinfection,TNE,0111,2,0.75,2,4.696846008300781e-05,1.5,0.005666017532348633,1.6927719116210938e-05,0.0005271434783935547,1.25,"[[['00', [], []]], [['12', [[0, 1]], []]]]",True,False,0.75,0.625,cc,new
89,B bronchiseptica and T retortaeformis coinfection,TrII,00000001,3,0.125,3,0.00010228157043457031,2.625,0.005250215530395508,1.1682510375976562e-05,0.0012700557708740234,1.25,"[[['022', [[0, 1, 2]], []]], [['111', [], []]]]",True,False,0.875,0.4166666666666667,cc,new
90,B bronchiseptica and T retortaeformis coinfection,Th1II_TRetortaeformis,00000001,3,0.125,3,7.62939453125e-05,2.625,0.005185127258300781,1.7642974853515625e-05,0.0013265609741210938,1.25,"[[['022', [[0, 1, 2]], []]], [['111', [], []]]]",True,False,0.875,0.4166666666666667,cc,new
91,B bronchiseptica and T retortaeformis coinfection,NE_TRetortaeformis,00110111000001010000010100000101,5,0.34375,6,0.0002796649932861328,2.15625,0.005849123001098633,4.363059997558594e-05,0.0046613216400146484,2.109375,"[[['22002', [[2, 4]], []], ['12022', [[0, 1], [2, 4]], []]], [['22121', [], []], ['00212', [], []]]]",True,False,0.43125,0.421875,cc,new
92,B bronchiseptica and T retortaeformis coinfection,DCII_Bacterium,01,1,0.5,1,3.170967102050781e-05,0.0,0.0058023929595947266,1.049041748046875e-05,5.14984130859375e-05,1.0,"[[['0', [], []]], [['1', [], []]]]",True,False,0.0,1.0,cc,new
93,B bronchiseptica and T retortaeformis coinfection,DP,0001,2,0.25,2,6.0558319091796875e-05,1.5,0.005246400833129883,1.0013580322265625e-05,0.0003254413604736328,1.25,"[[['02', [[0, 1]], []]], [['11', [], []]]]",True,False,0.75,0.625,cc,new
94,B bronchiseptica and T retortaeformis coinfection,IgA_TRetortaeformis,0001,2,0.25,2,4.863739013671875e-05,1.5,0.005130767822265625,9.775161743164062e-06,0.0003161430358886719,1.25,"[[['02', [[0, 1]], []]], [['11', [], []]]]",True,False,0.75,0.625,cc,new
95,B bronchiseptica and T retortaeformis coinfection,DCI_Bacterium,00000111,3,0.375,2,7.700920104980469e-05,0.75,0.005880832672119141,2.288818359375e-05,0.0003733634948730469,1.5625,"[[['200', [], []], ['022', [], []]], [['112', [[1, 2]], []]]]",True,False,0.25,0.5208333333333334,cc,new
96,B bronchiseptica and T retortaeformis coinfection,EC_TRetortaeformis,0111,2,0.75,2,4.696846008300781e-05,1.5,0.0051860809326171875,9.5367431640625e-06,0.00032782554626464844,1.25,"[[['00', [], []]], [['12', [[0, 1]], []]]]",True,False,0.75,0.625,cc,new
97,B bronchiseptica and T retortaeformis coinfection,Bb,0010,2,0.25,2,5.412101745605469e-05,0.0,0.005041599273681641,8.821487426757812e-06,6.985664367675781e-05,1.25,"[[['21', [], []], ['02', [], []]], [['10', [], []]]]",True,False,0.0,0.625,cc,new
