,network,name,func,k,bias,numPI,time_PI,ks,time_sym,time_ks,time_cov,ke,ks_norm,ke_norm,source
163,,x,0100100000000010,4,0.1875,8,0.00012111663818359375,1.8697916666666667,0.01590418815612793,3.790855407714844e-05,0.003751993179321289,2.375,0.4674479166666667,0.59375,rng
164,,x,1000000000011000,4,0.1875,9,0.00010156631469726562,1.796875,0.03237032890319824,2.6464462280273438e-05,0.004659414291381836,2.5,0.44921875,0.625,rng
165,,x,0000010001000001,4,0.1875,5,0.0001087188720703125,0.7291666666666666,0.0019676685333251953,1.33514404296875e-05,0.0007505416870117188,2.140625,0.18229166666666666,0.53515625,rng
166,,x,0010011000000000,4,0.1875,5,0.00010275840759277344,0.4791666666666667,0.0015299320220947266,1.2874603271484375e-05,0.0006384849548339844,1.9375,0.11979166666666667,0.484375,rng
167,,x,0001000001000001,4,0.1875,5,9.393692016601562e-05,0.7291666666666666,0.0018978118896484375,3.0517578125e-05,0.0007617473602294922,2.140625,0.18229166666666666,0.53515625,rng
168,,x,0000100000001100,4,0.1875,3,0.00011444091796875,0.0,0.00041103363037109375,3.0517578125e-05,0.00010251998901367188,1.5208333333333335,0.0,0.38020833333333337,rng
169,,x,0000000101100000,4,0.1875,9,9.989738464355469e-05,1.8229166666666667,0.03353404998779297,4.410743713378906e-05,0.0042688846588134766,2.5,0.4557291666666667,0.625,rng
170,,x,1000000100000010,4,0.1875,9,0.00010704994201660156,2.270833333333333,0.0372462272644043,3.933906555175781e-05,0.005605220794677734,2.5,0.5677083333333333,0.625,rng
171,,x,0010000000001100,4,0.1875,9,0.00010943412780761719,1.8385416666666667,0.032038211822509766,3.838539123535156e-05,0.004140615463256836,2.25,0.4596354166666667,0.5625,rng
172,,x,0100010000100000,4,0.1875,9,9.417533874511719e-05,1.4812500000000002,0.03399181365966797,4.363059997558594e-05,0.0035266876220703125,2.25,0.37031250000000004,0.5625,rng
173,,x,0000100000100100,4,0.1875,9,0.00013303756713867188,1.375,0.031263113021850586,3.457069396972656e-05,0.0021910667419433594,2.5,0.34375,0.625,rng
174,,x,1000000100010000,4,0.1875,9,0.000156402587890625,2.270833333333333,0.03429985046386719,3.933906555175781e-05,0.005617618560791016,2.5,0.5677083333333333,0.625,rng
175,,x,0000000100110000,4,0.1875,5,0.00013208389282226562,0.4791666666666667,0.0015323162078857422,1.4066696166992188e-05,0.0007114410400390625,1.9375,0.11979166666666667,0.484375,rng
176,,x,0100000100100000,4,0.1875,9,0.00011181831359863281,1.375,0.031105518341064453,3.910064697265625e-05,0.002424478530883789,2.5,0.34375,0.625,rng
177,,x,0000100000011000,4,0.1875,9,0.00012612342834472656,1.8385416666666665,0.03191089630126953,3.790855407714844e-05,0.004043102264404297,2.25,0.45963541666666663,0.5625,rng
178,,x,0010000000000011,4,0.1875,5,0.0001404285430908203,1.0729166666666665,0.002016782760620117,3.5762786865234375e-05,0.0022182464599609375,1.9375,0.26822916666666663,0.484375,rng
179,,x,0100000000101000,4,0.1875,9,0.00011396408081054688,1.8229166666666665,0.032990217208862305,4.100799560546875e-05,0.004092216491699219,2.5,0.45572916666666663,0.625,rng
180,,x,0000100000000110,4,0.1875,5,0.00015473365783691406,0.7291666666666666,0.002096891403198242,3.0994415283203125e-05,0.0007925033569335938,2.140625,0.18229166666666666,0.53515625,rng
181,,x,0000010100001000,4,0.1875,5,0.00013494491577148438,0.47916666666666663,0.0015017986297607422,3.0994415283203125e-05,0.0006606578826904297,1.9375,0.11979166666666666,0.484375,rng
182,,x,0001000100000001,4,0.1875,3,0.0001430511474609375,1.3125,0.00058746337890625,3.0517578125e-05,0.0006465911865234375,1.5208333333333335,0.328125,0.38020833333333337,rng
183,,x,0100010000010000,4,0.1875,5,0.0001251697540283203,0.9791666666666666,0.0017316341400146484,3.147125244140625e-05,0.0011637210845947266,1.9375,0.24479166666666666,0.484375,rng
184,,x,1010001000000000,4,0.1875,3,0.0001418590545654297,1.3125,0.0005917549133300781,3.0040740966796875e-05,0.0006539821624755859,1.520833333333333,0.328125,0.38020833333333326,rng
185,,x,0001000001100000,4,0.1875,5,0.0001513957977294922,1.6875,0.0031936168670654297,3.5762786865234375e-05,0.0020253658294677734,2.140625,0.421875,0.53515625,rng
186,,x,1000001000001010,4,0.25,4,0.0001323223114013672,0.9375,0.0011699199676513672,2.9802322387695312e-05,0.0007791519165039062,2.0416666666666665,0.234375,0.5104166666666666,rng
187,,x,0110000011000000,4,0.25,4,0.00012421607971191406,0.9375,0.0011944770812988281,3.0517578125e-05,0.0007853507995605469,2.0416666666666665,0.234375,0.5104166666666666,rng
188,,x,0000100010001100,4,0.25,4,0.00013828277587890625,0.7916666666666666,0.0011181831359863281,3.123283386230469e-05,0.0008273124694824219,1.890625,0.19791666666666666,0.47265625,rng
189,,x,0000100101010000,4,0.25,7,0.0001266002655029297,0.9375,0.007295131683349609,1.811981201171875e-05,0.001253366470336914,2.5,0.234375,0.625,rng
190,,x,1000000000100011,4,0.25,7,0.00013494491577148438,2.2395833333333335,0.010189294815063477,5.817413330078125e-05,0.0060389041900634766,2.3125,0.5598958333333334,0.578125,rng
191,,x,0001000001000011,4,0.25,7,0.0001285076141357422,2.0,0.009315967559814453,3.314018249511719e-05,0.003583192825317383,2.46875,0.5,0.6171875,rng
192,,x,0100001000100001,4,0.25,10,9.870529174804688e-05,1.4687500000000002,0.07457542419433594,5.412101745605469e-05,0.0036132335662841797,2.921875,0.36718750000000006,0.73046875,rng
193,,x,1000110000001000,4,0.25,4,0.0001404285430908203,0.7916666666666666,0.0011501312255859375,3.0994415283203125e-05,0.0008292198181152344,1.890625,0.19791666666666666,0.47265625,rng
194,,x,0010000001010010,4,0.25,7,0.00012803077697753906,1.0520833333333335,0.007037162780761719,3.337860107421875e-05,0.0016665458679199219,2.46875,0.26302083333333337,0.6171875,rng
195,,x,1001010000000001,4,0.25,7,0.00011134147644042969,1.9375,0.009999990463256836,3.361701965332031e-05,0.0030367374420166016,2.666666666666667,0.484375,0.6666666666666667,rng
196,,x,0001011000000010,4,0.25,7,0.00013184547424316406,1.6979166666666667,0.0076618194580078125,3.1948089599609375e-05,0.0023069381713867188,2.46875,0.4244791666666667,0.6171875,rng
197,,x,0100100100001000,4,0.25,7,0.00012993812561035156,1.0520833333333333,0.0077991485595703125,5.817413330078125e-05,0.0018076896667480469,2.46875,0.2630208333333333,0.6171875,rng
198,,x,1000000100010010,4,0.25,10,0.00011754035949707031,2.359375,0.06781697273254395,3.528594970703125e-05,0.005932807922363281,2.921875,0.58984375,0.73046875,rng
199,,x,0100001010100000,4,0.25,8,0.00012636184692382812,1.625,0.01631784439086914,2.1219253540039062e-05,0.003923654556274414,2.5625,0.40625,0.640625,rng
200,,x,0100010001000100,4,0.25,2,0.00016260147094726562,0.0,0.00030803680419921875,3.170967102050781e-05,0.0001308917999267578,1.25,0.0,0.3125,rng
201,,x,0011000000101000,4,0.25,7,0.0001251697540283203,1.5125,0.0076427459716796875,3.3855438232421875e-05,0.0017361640930175781,2.3125,0.378125,0.578125,rng
202,,x,0010001100000100,4,0.25,7,0.00013327598571777344,1.5208333333333333,0.007659912109375,2.2172927856445312e-05,0.0028285980224609375,2.3125,0.3802083333333333,0.578125,rng
203,,x,0100000000111000,4,0.25,8,0.00013899803161621094,0.8958333333333333,0.014162778854370117,3.266334533691406e-05,0.001131296157836914,2.5625,0.22395833333333331,0.640625,rng
204,,x,0100110010000000,4,0.25,4,0.0001270771026611328,0.9375,0.001157522201538086,3.0279159545898438e-05,0.0007855892181396484,2.0416666666666665,0.234375,0.5104166666666666,rng
205,,x,0000010000010110,4,0.25,7,9.799003601074219e-05,1.9625,0.010574102401733398,3.814697265625e-05,0.005532979965209961,2.46875,0.490625,0.6171875,rng
206,,x,0000000001101010,4,0.25,4,0.00015497207641601562,0.9375,0.0012233257293701172,3.0279159545898438e-05,0.0007863044738769531,2.041666666666667,0.234375,0.5104166666666667,rng
207,,x,1010101000000000,4,0.25,2,0.00014519691467285156,1.5,0.00048470497131347656,2.9325485229492188e-05,0.0005967617034912109,1.25,0.375,0.3125,rng
208,,x,0000011001000001,4,0.25,7,0.00010180473327636719,1.0625000000000002,0.009375333786010742,3.361701965332031e-05,0.0014324188232421875,2.6666666666666665,0.26562500000000006,0.6666666666666666,rng
209,,x,1010110000000000,4,0.25,4,0.0001361370086669922,0.7916666666666666,0.0011906623840332031,3.147125244140625e-05,0.0008661746978759766,1.895833333333333,0.19791666666666666,0.47395833333333326,rng
210,,x,0011001000001000,4,0.25,7,0.00012731552124023438,1.5125,0.007590770721435547,3.361701965332031e-05,0.0017082691192626953,2.3125,0.378125,0.578125,rng
211,,x,0010100100001000,4,0.25,7,8.392333984375e-05,1.0520833333333333,0.007783651351928711,3.337860107421875e-05,0.0015561580657958984,2.46875,0.2630208333333333,0.6171875,rng
212,,x,0001000000000111,4,0.25,7,0.00013375282287597656,2.3916666666666666,0.010502099990844727,3.814697265625e-05,0.00594329833984375,2.3125,0.5979166666666667,0.578125,rng
213,,x,0000011000101000,4,0.25,7,9.274482727050781e-05,1.6666666666666665,0.009086847305297852,5.0067901611328125e-05,0.0019338130950927734,2.6666666666666665,0.41666666666666663,0.6666666666666666,rng
214,,x,0000001010001100,4,0.25,7,0.00013637542724609375,1.5,0.0071375370025634766,3.361701965332031e-05,0.002103090286254883,2.3125,0.375,0.578125,rng
215,,x,0011001000000100,4,0.25,8,0.00011587142944335938,1.6875,0.016301870346069336,3.337860107421875e-05,0.0020704269409179688,2.4375,0.421875,0.609375,rng
216,,x,0000010110100000,4,0.25,6,0.00013637542724609375,1.5,0.0034792423248291016,3.218650817871094e-05,0.0016083717346191406,2.25,0.375,0.5625,rng
217,,x,1000100000001001,4,0.25,7,0.0001068115234375,2.239583333333333,0.010985851287841797,5.817413330078125e-05,0.005947113037109375,2.3125,0.5598958333333333,0.578125,rng
218,,x,0110100000001000,4,0.25,7,0.00012803077697753906,1.9625,0.009884357452392578,6.127357482910156e-05,0.006738424301147461,2.46875,0.490625,0.6171875,rng
219,,x,0000111000000100,4,0.25,4,0.00014090538024902344,0.7916666666666666,0.0011646747589111328,3.075599670410156e-05,0.0007710456848144531,1.895833333333333,0.19791666666666666,0.47395833333333326,rng
220,,x,0010000001110000,4,0.25,4,0.00013446807861328125,0.7916666666666667,0.0011227130889892578,3.075599670410156e-05,0.0007922649383544922,1.895833333333333,0.19791666666666669,0.47395833333333326,rng
221,,x,0100110000010000,4,0.25,7,0.00012874603271484375,1.65625,0.007193326950073242,5.555152893066406e-05,0.0026764869689941406,2.3125,0.4140625,0.578125,rng
222,,x,0000001100110000,4,0.25,3,0.000164031982421875,0.5,0.0007646083831787109,3.62396240234375e-05,0.00031304359436035156,1.875,0.125,0.46875,rng
223,,x,0000101010001000,4,0.25,4,0.00014352798461914062,0.5,0.001140594482421875,3.1948089599609375e-05,0.00046324729919433594,1.895833333333333,0.125,0.47395833333333326,rng
224,,x,0000000101001001,4,0.25,7,0.00012373924255371094,2.0,0.008298158645629883,3.314018249511719e-05,0.0034296512603759766,2.46875,0.5,0.6171875,rng
225,,x,1000010000100100,4,0.25,7,0.00012111663818359375,1.2291666666666665,0.008009672164916992,3.266334533691406e-05,0.0018472671508789062,2.5,0.30729166666666663,0.625,rng
226,,x,0011000000010010,4,0.25,4,0.0001385211944580078,0.0,0.0008327960968017578,1.1444091796875e-05,0.00013017654418945312,2.0416666666666665,0.0,0.5104166666666666,rng
227,,x,0000010011000001,4,0.25,7,0.00015497207641601562,1.5729166666666667,0.007664203643798828,3.266334533691406e-05,0.00241851806640625,2.46875,0.3932291666666667,0.6171875,rng
228,,x,1000000100011000,4,0.25,10,0.00011610984802246094,2.25,0.06939911842346191,5.650520324707031e-05,0.0058138370513916016,3.0,0.5625,0.75,rng
229,,x,1001000010000010,4,0.25,8,0.00012993812561035156,1.375,0.014658212661743164,1.5974044799804688e-05,0.002073049545288086,2.5625,0.34375,0.640625,rng
230,,x,0001000100001100,4,0.25,7,0.00016188621520996094,0.9041666666666668,0.008782148361206055,1.9311904907226562e-05,0.0020515918731689453,2.25,0.2260416666666667,0.5625,rng
231,,x,0010010000010100,4,0.25,7,0.00013303756713867188,0.9375,0.006657838821411133,3.170967102050781e-05,0.0011372566223144531,2.5,0.234375,0.625,rng
232,,x,0100001000010100,4,0.25,10,0.0001125335693359375,1.7291666666666665,0.06630492210388184,3.361701965332031e-05,0.003124237060546875,2.921875,0.43229166666666663,0.73046875,rng
233,,x,0000001001100100,4,0.25,7,0.0001323223114013672,1.0208333333333335,0.00720667839050293,3.361701965332031e-05,0.0012843608856201172,2.5,0.25520833333333337,0.625,rng
234,,x,0000001001011000,4,0.25,7,0.0001285076141357422,1.0208333333333333,0.007100820541381836,1.5735626220703125e-05,0.00151824951171875,2.5,0.2552083333333333,0.625,rng
235,,x,1110011100000000,4,0.375,6,0.00020956993103027344,0.75,0.0036461353302001953,1.3113021850585938e-05,0.0008788108825683594,2.125,0.1875,0.53125,rng
236,,x,0111100010000001,4,0.375,11,6.413459777832031e-05,2.46875,0.14688968658447266,4.2438507080078125e-05,0.011186361312866211,3.25,0.6171875,0.8125,rng
237,,x,1001101000101000,4,0.375,6,8.702278137207031e-05,1.0416666666666665,0.004514932632446289,3.147125244140625e-05,0.0010406970977783203,2.7916666666666665,0.26041666666666663,0.6979166666666666,rng
238,,x,0000100111101000,4,0.375,9,8.273124694824219e-05,2.09375,0.034501075744628906,3.361701965332031e-05,0.003596067428588867,2.90625,0.5234375,0.7265625,rng
239,,x,0011001100000110,4,0.375,5,9.989738464355469e-05,1.125,0.0023322105407714844,1.2159347534179688e-05,0.0012392997741699219,2.3125,0.28125,0.578125,rng
240,,x,1000011000111000,4,0.375,10,7.224082946777344e-05,1.875,0.06683182716369629,3.457069396972656e-05,0.0038661956787109375,3.3125,0.46875,0.828125,rng
241,,x,0000011100100101,4,0.375,5,9.918212890625e-05,0.7916666666666666,0.0018932819366455078,3.218650817871094e-05,0.0009264945983886719,2.3125,0.19791666666666666,0.578125,rng
242,,x,0011011000110000,4,0.375,5,9.608268737792969e-05,0.5416666666666666,0.001707315444946289,3.123283386230469e-05,0.0005395412445068359,2.3125,0.13541666666666666,0.578125,rng
243,,x,0011101001001000,4,0.375,6,9.799003601074219e-05,0.875,0.0051116943359375,3.1948089599609375e-05,0.0012443065643310547,2.6875,0.21875,0.671875,rng
244,,x,1010001101010000,4,0.375,5,0.00010228157043457031,0.3125,0.0023641586303710938,1.3828277587890625e-05,0.0006163120269775391,2.53125,0.078125,0.6328125,rng
245,,x,1001111000001000,4,0.375,6,8.606910705566406e-05,1.4479166666666667,0.005084991455078125,1.3589859008789062e-05,0.0015833377838134766,2.6875,0.3619791666666667,0.671875,rng
246,,x,1100101000110000,4,0.375,5,8.630752563476562e-05,0.875,0.002163410186767578,3.0994415283203125e-05,0.0007805824279785156,2.53125,0.21875,0.6328125,rng
247,,x,1000011010101000,4,0.375,6,7.987022399902344e-05,1.0416666666666665,0.004430532455444336,1.239776611328125e-05,0.0010271072387695312,2.7916666666666665,0.26041666666666663,0.6979166666666666,rng
248,,x,0000101100111000,4,0.375,5,0.00010943412780761719,1.6875,0.0026798248291015625,1.3113021850585938e-05,0.0014145374298095703,2.53125,0.421875,0.6328125,rng
249,,x,0010010110100001,4,0.375,6,8.535385131835938e-05,1.625,0.003949403762817383,3.147125244140625e-05,0.0015311241149902344,2.625,0.40625,0.65625,rng
250,,x,0001011001001100,4,0.375,5,0.00010132789611816406,1.3125,0.0037689208984375,2.9802322387695312e-05,0.001407623291015625,2.7604166666666665,0.328125,0.6901041666666666,rng
251,,x,0100100010011010,4,0.375,5,8.344650268554688e-05,0.3125,0.002628326416015625,3.409385681152344e-05,0.00042366981506347656,2.760416666666667,0.078125,0.6901041666666667,rng
252,,x,0010101110010000,4,0.375,5,9.679794311523438e-05,0.3125,0.0028362274169921875,1.239776611328125e-05,0.000385284423828125,2.760416666666667,0.078125,0.6901041666666667,rng
253,,x,0001000010111100,4,0.375,5,9.5367431640625e-05,1.2291666666666665,0.0030684471130371094,1.430511474609375e-05,0.0012094974517822266,2.46875,0.30729166666666663,0.6171875,rng
254,,x,0101101000110000,4,0.375,5,0.00011038780212402344,1.6875,0.0023603439331054688,3.0279159545898438e-05,0.0014073848724365234,2.53125,0.421875,0.6328125,rng
255,,x,0100000111010100,4,0.375,6,8.7738037109375e-05,1.4166666666666665,0.004726886749267578,1.9311904907226562e-05,0.0019032955169677734,2.6875,0.35416666666666663,0.671875,rng
256,,x,1110100110000000,4,0.375,6,0.00010919570922851562,3.125,0.009592056274414062,3.123283386230469e-05,0.0050241947174072266,2.6875,0.78125,0.671875,rng
257,,x,1110001000001010,4,0.375,5,8.96453857421875e-05,1.65625,0.003622293472290039,3.123283386230469e-05,0.0016865730285644531,2.46875,0.4140625,0.6171875,rng
258,,x,1100101010001000,4,0.375,5,0.00011038780212402344,1.46875,0.003513813018798828,1.4781951904296875e-05,0.0023207664489746094,2.1875,0.3671875,0.546875,rng
259,,x,0000011000010111,4,0.375,5,9.34600830078125e-05,2.53125,0.005149126052856445,3.314018249511719e-05,0.0032117366790771484,2.46875,0.6328125,0.6171875,rng
260,,x,0101100000100011,4,0.375,8,8.034706115722656e-05,0.8125,0.0160830020904541,1.4543533325195312e-05,0.0018725395202636719,2.90625,0.203125,0.7265625,rng
261,,x,0001101001100100,4,0.375,10,8.130073547363281e-05,1.875,0.0671396255493164,3.24249267578125e-05,0.003271818161010742,3.125,0.46875,0.78125,rng
262,,x,1000100011110000,4,0.375,5,0.00010061264038085938,1.90625,0.0026602745056152344,3.075599670410156e-05,0.001911163330078125,2.15625,0.4765625,0.5390625,rng
263,,x,0010101001010010,4,0.375,7,8.702278137207031e-05,0.8125,0.0071392059326171875,3.123283386230469e-05,0.0011980533599853516,2.6875,0.203125,0.671875,rng
264,,x,0100100001111000,4,0.375,5,8.606910705566406e-05,1.6875,0.0029222965240478516,1.9788742065429688e-05,0.001520395278930664,2.53125,0.421875,0.6328125,rng
265,,x,1101111000000000,4,0.375,3,0.00010657310485839844,0.375,0.0008172988891601562,1.2159347534179688e-05,0.0003590583801269531,1.9375,0.09375,0.484375,rng
266,,x,1011000110000010,4,0.375,5,8.869171142578125e-05,0.875,0.0027916431427001953,3.0994415283203125e-05,0.0008234977722167969,2.625,0.21875,0.65625,rng
267,,x,0010010100001011,4,0.375,6,8.58306884765625e-05,1.1666666666666665,0.004495143890380859,3.170967102050781e-05,0.0010657310485839844,2.671875,0.29166666666666663,0.66796875,rng
268,,x,1011010000000101,4,0.375,5,6.771087646484375e-05,0.875,0.0020759105682373047,4.3392181396484375e-05,0.0010142326354980469,2.5625,0.21875,0.640625,rng
269,,x,1111100000000001,4,0.375,7,9.560585021972656e-05,1.6041666666666665,0.008161544799804688,3.266334533691406e-05,0.002779722213745117,2.46875,0.40104166666666663,0.6171875,rng
270,,x,0100010000011110,4,0.375,5,9.34600830078125e-05,1.0,0.002992868423461914,3.170967102050781e-05,0.0010159015655517578,2.625,0.25,0.65625,rng
271,,x,0001010011100010,4,0.375,8,8.273124694824219e-05,1.375,0.01667046546936035,1.33514404296875e-05,0.0021657943725585938,2.96875,0.34375,0.7421875,rng
272,,x,0001000100111010,4,0.375,5,9.870529174804688e-05,1.6041666666666665,0.0038042068481445312,3.552436828613281e-05,0.002147674560546875,2.46875,0.40104166666666663,0.6171875,rng
273,,x,1001100101000001,4,0.375,6,7.867813110351562e-05,1.0625,0.0037474632263183594,3.5762786865234375e-05,0.0016591548919677734,2.7395833333333335,0.265625,0.6848958333333334,rng
274,,x,0000010100010111,4,0.375,5,9.799003601074219e-05,2.1875,0.005276679992675781,1.811981201171875e-05,0.004743099212646484,2.166666666666667,0.546875,0.5416666666666667,rng
275,,x,0100000100110110,4,0.375,6,7.724761962890625e-05,2.03125,0.005418062210083008,3.075599670410156e-05,0.0021190643310546875,2.9583333333333335,0.5078125,0.7395833333333334,rng
276,,x,0001010010110010,4,0.375,9,8.96453857421875e-05,1.2708333333333335,0.03215599060058594,3.457069396972656e-05,0.0021719932556152344,2.90625,0.31770833333333337,0.7265625,rng
277,,x,0101110000000011,4,0.375,5,9.179115295410156e-05,1.125,0.004391193389892578,3.170967102050781e-05,0.0011000633239746094,2.53125,0.28125,0.6328125,rng
278,,x,1000100001100011,4,0.375,6,9.942054748535156e-05,1.0625,0.003811359405517578,3.123283386230469e-05,0.00135040283203125,2.7395833333333335,0.265625,0.6848958333333334,rng
279,,x,0100000101110100,4,0.375,6,7.367134094238281e-05,1.2916666666666665,0.0048673152923583984,2.0265579223632812e-05,0.0015873908996582031,2.703125,0.32291666666666663,0.67578125,rng
280,,x,0110011011000000,4,0.375,5,8.797645568847656e-05,1.6875,0.0029239654541015625,1.4543533325195312e-05,0.0016396045684814453,2.53125,0.421875,0.6328125,rng
281,,x,0000011100101100,4,0.375,6,8.416175842285156e-05,1.4375,0.005380868911743164,3.361701965332031e-05,0.0018427371978759766,2.677083333333333,0.359375,0.6692708333333333,rng
282,,x,1000111000001100,4,0.375,5,9.655952453613281e-05,1.59375,0.002704143524169922,3.0994415283203125e-05,0.0015795230865478516,2.166666666666667,0.3984375,0.5416666666666667,rng
283,,x,0000011001001110,4,0.375,5,0.00010752677917480469,1.3645833333333333,0.004679203033447266,1.5974044799804688e-05,0.0019466876983642578,2.458333333333333,0.3411458333333333,0.6145833333333333,rng
284,,x,0010101000010101,4,0.375,4,9.274482727050781e-05,1.625,0.0016138553619384766,3.0517578125e-05,0.00099945068359375,2.375,0.40625,0.59375,rng
285,,x,1101011010000101,4,0.5,7,0.00011086463928222656,1.4375,0.013759136199951172,4.553794860839844e-05,0.002666950225830078,3.125,0.359375,0.78125,rng
286,,x,1010101010010101,4,0.5,4,0.00013136863708496094,0.75,0.00154876708984375,2.956390380859375e-05,0.0007801055908203125,2.5625,0.1875,0.640625,rng
287,,x,1111000100100101,4,0.5,5,0.00011467933654785156,0.7708333333333333,0.0031096935272216797,3.170967102050781e-05,0.0012235641479492188,2.625,0.19270833333333331,0.65625,rng
288,,x,0011100101101001,4,0.5,6,0.00010919570922851562,1.3125,0.006272077560424805,1.2874603271484375e-05,0.0014808177947998047,3.125,0.328125,0.78125,rng
289,,x,1110011101001000,4,0.5,8,9.894371032714844e-05,0.875,0.016227006912231445,3.266334533691406e-05,0.0014455318450927734,2.96875,0.21875,0.7421875,rng
290,,x,0100100111011010,4,0.5,7,0.00011682510375976562,1.53125,0.012089252471923828,3.7670135498046875e-05,0.002825021743774414,3.0625,0.3828125,0.765625,rng
291,,x,1110010010011100,4,0.5,8,0.0001163482666015625,1.4375,0.015993356704711914,3.5762786865234375e-05,0.002006053924560547,2.96875,0.359375,0.7421875,rng
292,,x,0111010001001101,4,0.5,8,0.00010132789611816406,1.3125,0.016275882720947266,3.4809112548828125e-05,0.0027005672454833984,2.822916666666667,0.328125,0.7057291666666667,rng
293,,x,0111101101000100,4,0.5,5,0.00012803077697753906,0.4583333333333333,0.0022237300872802734,3.170967102050781e-05,0.0010631084442138672,2.53125,0.11458333333333333,0.6328125,rng
294,,x,1001101010101100,4,0.5,8,8.96453857421875e-05,1.4375,0.016967296600341797,3.266334533691406e-05,0.0020270347595214844,2.96875,0.359375,0.7421875,rng
295,,x,0010011001011110,4,0.5,7,0.00011706352233886719,1.7916666666666667,0.01644444465637207,3.62396240234375e-05,0.0038406848907470703,3.0,0.4479166666666667,0.75,rng
296,,x,0010101100111100,4,0.5,7,0.00011777877807617188,1.5572916666666665,0.008227825164794922,3.3855438232421875e-05,0.0029015541076660156,2.7916666666666665,0.38932291666666663,0.6979166666666666,rng
297,,x,1000100100101111,4,0.5,5,0.00010323524475097656,0.7083333333333333,0.0036230087280273438,3.7670135498046875e-05,0.0013453960418701172,2.6875,0.17708333333333331,0.671875,rng
298,,x,0100001111101100,4,0.5,7,0.00014925003051757812,0.875,0.00728917121887207,3.147125244140625e-05,0.001130819320678711,2.8125,0.21875,0.703125,rng
299,,x,0111010011001010,4,0.5,7,0.00011396408081054688,1.7916666666666667,0.016234397888183594,3.647804260253906e-05,0.0040433406829833984,3.0,0.4479166666666667,0.75,rng
300,,x,0110010110110010,4,0.5,7,0.0001125335693359375,1.125,0.009965658187866211,3.123283386230469e-05,0.0014789104461669922,3.0625,0.28125,0.765625,rng
301,,x,0100111110000101,4,0.5,5,0.00011801719665527344,0.5,0.002102375030517578,3.266334533691406e-05,0.0008141994476318359,2.552083333333333,0.125,0.6380208333333333,rng
302,,x,0111011010001001,4,0.5,6,9.489059448242188e-05,1.7291666666666667,0.008111238479614258,3.600120544433594e-05,0.003386974334716797,3.125,0.4322916666666667,0.78125,rng
303,,x,1000011011001011,4,0.5,7,0.00013566017150878906,0.5,0.007913827896118164,3.0517578125e-05,0.0008254051208496094,2.9791666666666665,0.125,0.7447916666666666,rng
304,,x,1100010100101101,4,0.5,7,0.00010514259338378906,1.0,0.009292364120483398,3.314018249511719e-05,0.0017483234405517578,2.875,0.25,0.71875,rng
305,,x,1110001010100110,4,0.5,5,0.00012302398681640625,0.625,0.0021271705627441406,3.0994415283203125e-05,0.0008044242858886719,2.53125,0.15625,0.6328125,rng
306,,x,1010100100001111,4,0.5,5,0.00012040138244628906,1.0,0.002164125442504883,3.0040740966796875e-05,0.0007989406585693359,2.53125,0.25,0.6328125,rng
307,,x,1000110110100110,4,0.5,7,0.00011444091796875,0.875,0.009529352188110352,3.075599670410156e-05,0.00113677978515625,2.875,0.21875,0.71875,rng
308,,x,1011010100001110,4,0.5,7,0.0001163482666015625,0.6875,0.007898569107055664,3.3855438232421875e-05,0.0017609596252441406,2.8125,0.171875,0.703125,rng
309,,x,1100111110001000,4,0.5,3,0.0001506805419921875,1.25,0.0009052753448486328,1.2636184692382812e-05,0.0007779598236083984,2.0,0.3125,0.5,rng
310,,x,0101010110010110,4,0.5,5,0.00010776519775390625,0.75,0.003423929214477539,3.790855407714844e-05,0.0008637905120849609,2.875,0.1875,0.71875,rng
311,,x,0100111000011101,4,0.5,5,0.00011777877807617188,1.0,0.0029752254486083984,3.123283386230469e-05,0.0011451244354248047,2.6875,0.25,0.671875,rng
312,,x,0010111000111001,4,0.5,7,0.00011181831359863281,1.21875,0.009294986724853516,3.3855438232421875e-05,0.0024199485778808594,2.875,0.3046875,0.71875,rng
313,,x,1101110101001000,4,0.5,4,0.00012445449829101562,0.35416666666666663,0.001253366470336914,3.24249267578125e-05,0.00047898292541503906,2.3541666666666665,0.08854166666666666,0.5885416666666666,rng
314,,x,0010011100101110,4,0.5,6,0.00012874603271484375,0.6666666666666666,0.0045778751373291016,3.5762786865234375e-05,0.0020339488983154297,2.5,0.16666666666666666,0.625,rng
315,,x,0110000100101111,4,0.5,7,0.00011491775512695312,1.0,0.008341073989868164,3.147125244140625e-05,0.001560211181640625,2.875,0.25,0.71875,rng
316,,x,0101000101011101,4,0.5,4,0.00013303756713867188,1.0,0.0014774799346923828,1.6689300537109375e-05,0.0008208751678466797,2.1875,0.25,0.546875,rng
317,,x,0001000011111110,4,0.5,4,0.00010848045349121094,1.78125,0.0031070709228515625,1.3589859008789062e-05,0.0013630390167236328,2.1875,0.4453125,0.546875,rng
318,,x,1011000010101011,4,0.5,4,0.000164031982421875,0.0,0.0018107891082763672,2.4080276489257812e-05,0.00016570091247558594,2.28125,0.0,0.5703125,rng
319,,x,0101010011011100,4,0.5,3,9.34600830078125e-05,1.0,0.001638174057006836,2.7179718017578125e-05,0.0011556148529052734,2.0,0.25,0.5,rng
320,,x,0110011011000101,4,0.5,7,8.845329284667969e-05,0.6875,0.010688066482543945,1.5735626220703125e-05,0.001714944839477539,2.8125,0.171875,0.703125,rng
