,network,name,func,k,bias,numPI,time_PI,ks,time_sym,time_ks,time_cov,ke,tss,correct,timeout,ks_norm,ke_norm,source,version
12,Apoptosis Network,Mdm2,0111,2,0.75,2,3.600120544433594e-05,1.5,0.00027632713317871094,1.3589859008789062e-05,0.0002989768981933594,1.25,"[[['00', [], []]], [['12', [[0, 1]], []]]]",True,False,0.75,0.625,cc,new
13,Apoptosis Network,Cas8,01110000,3,0.375,2,5.9604644775390625e-05,0.75,0.0003247261047363281,1.7881393432617188e-05,0.0003509521484375,1.5625,"[[['200', [], []], ['122', [], []]], [['012', [[1, 2]], []]]]",True,False,0.25,0.5208333333333334,cc,new
14,Apoptosis Network,p53,01001100,3,0.375,2,5.888938903808594e-05,0.75,0.0002923011779785156,1.5497207641601562e-05,0.0003428459167480469,1.5625,"[[['020', [], []], ['212', [], []]], [['102', [[0, 2]], []]]]",True,False,0.25,0.5208333333333334,cc,new
15,Apoptosis Network,Apoptosis,01,1,0.5,1,2.3365020751953125e-05,0.0,0.00017142295837402344,1.4543533325195312e-05,6.127357482910156e-05,1.0,"[[['0', [], []]], [['1', [], []]]]",True,False,0.0,1.0,cc,new
16,Apoptosis Network,NFkB,10,1,0.5,1,3.409385681152344e-05,0.0,0.00016999244689941406,1.1444091796875e-05,4.220008850097656e-05,1.0,"[[['1', [], []]], [['0', [], []]]]",True,False,0.0,1.0,cc,new
17,Apoptosis Network,PIP3,00010000,3,0.125,3,6.389617919921875e-05,1.125,0.0002770423889160156,1.6450881958007812e-05,0.0005381107330322266,1.25,"[[['122', [], []], ['202', [[1, 2]], []]], [['011', [], []]]]",True,False,0.375,0.4166666666666667,cc,new
18,Apoptosis Network,Cas7,01110000,3,0.375,2,0.00010085105895996094,0.75,0.0003292560577392578,1.621246337890625e-05,0.0003352165222167969,1.5625,"[[['200', [], []], ['122', [], []]], [['012', [[1, 2]], []]]]",True,False,0.25,0.5208333333333334,cc,new
19,Apoptosis Network,PI3K,01,1,0.5,1,2.4318695068359375e-05,0.0,0.00016427040100097656,1.1682510375976562e-05,4.124641418457031e-05,1.0,"[[['0', [], []]], [['1', [], []]]]",True,False,0.0,1.0,cc,new
20,Apoptosis Network,JNKK,0010,2,0.25,2,3.647804260253906e-05,0.0,0.00019478797912597656,1.9550323486328125e-05,7.605552673339844e-05,1.25,"[[['02', [], []], ['21', [], []]], [['10', [], []]]]",True,False,0.0,0.625,cc,new
21,Apoptosis Network,Cas6,0010,2,0.25,2,3.910064697265625e-05,0.0,0.0001773834228515625,1.2874603271484375e-05,5.125999450683594e-05,1.25,"[[['02', [], []], ['21', [], []]], [['10', [], []]]]",True,False,0.0,0.625,cc,new
22,Apoptosis Network,MEKK1,01,1,0.5,1,2.3603439331054688e-05,0.0,0.00016188621520996094,2.4080276489257812e-05,4.172325134277344e-05,1.0,"[[['0', [], []]], [['1', [], []]]]",True,False,0.0,1.0,cc,new
23,Apoptosis Network,TNFR1,01,1,0.5,1,2.9325485229492188e-05,0.0,0.00016999244689941406,1.0728836059570312e-05,4.315376281738281e-05,1.0,"[[['0', [], []]], [['1', [], []]]]",True,False,0.0,1.0,cc,new
24,Apoptosis Network,NIK,01,1,0.5,1,2.4318695068359375e-05,0.0,0.0001709461212158203,1.1205673217773438e-05,3.910064697265625e-05,1.0,"[[['0', [], []]], [['1', [], []]]]",True,False,0.0,1.0,cc,new
25,Apoptosis Network,IKK,00101010,3,0.375,2,5.841255187988281e-05,0.75,0.0003066062927246094,2.9325485229492188e-05,0.0005934238433837891,1.5625,"[[['002', [], []], ['221', [], []]], [['120', [[0, 1]], []]]]",True,False,0.25,0.5208333333333334,cc,new
26,Apoptosis Network,IkB,0010,2,0.25,2,4.00543212890625e-05,0.0,0.0001850128173828125,1.239776611328125e-05,5.221366882324219e-05,1.25,"[[['02', [], []], ['21', [], []]], [['10', [], []]]]",True,False,0.0,0.625,cc,new
27,Apoptosis Network,TRAF2,0111,2,0.75,2,4.601478576660156e-05,1.5,0.0002758502960205078,2.0742416381835938e-05,0.0005409717559814453,1.25,"[[['00', [], []]], [['12', [[0, 1]], []]]]",True,False,0.75,0.625,cc,new
28,Apoptosis Network,TRAF,01,1,0.5,1,2.8848648071289062e-05,0.0,0.00016760826110839844,1.049041748046875e-05,4.100799560546875e-05,1.0,"[[['0', [], []]], [['1', [], []]]]",True,False,0.0,1.0,cc,new
29,Apoptosis Network,AKT,01,1,0.5,1,2.4080276489257812e-05,0.0,0.0001666545867919922,1.0967254638671875e-05,4.100799560546875e-05,1.0,"[[['0', [], []]], [['1', [], []]]]",True,False,0.0,1.0,cc,new
30,Apoptosis Network,PIP2,01,1,0.5,1,3.6716461181640625e-05,0.0,0.00017309188842773438,1.3828277587890625e-05,5.078315734863281e-05,1.0,"[[['0', [], []]], [['1', [], []]]]",True,False,0.0,1.0,cc,new
31,Apoptosis Network,GFR,01,1,0.5,1,2.7418136596679688e-05,0.0,0.00016355514526367188,1.1205673217773438e-05,4.8160552978515625e-05,1.0,"[[['0', [], []]], [['1', [], []]]]",True,False,0.0,1.0,cc,new
32,Apoptosis Network,A20,01,1,0.5,1,3.719329833984375e-05,0.0,0.000202178955078125,1.430511474609375e-05,5.316734313964844e-05,1.0,"[[['0', [], []]], [['1', [], []]]]",True,False,0.0,1.0,cc,new
33,Apoptosis Network,RIP,01,1,0.5,1,2.9325485229492188e-05,0.0,0.00017881393432617188,1.1205673217773438e-05,4.2438507080078125e-05,1.0,"[[['0', [], []]], [['1', [], []]]]",True,False,0.0,1.0,cc,new
34,Apoptosis Network,BID,0000001000100010,4,0.1875,3,0.0001342296600341797,0.375,0.000331878662109375,4.887580871582031e-05,0.0007202625274658203,1.5208333333333335,"[[['2202', [], []], ['0022', [], []], ['2221', [], []]], [['1210', [[0, 1]], []]]]",True,False,0.09375,0.38020833333333337,cc,new
35,Apoptosis Network,Cas9,0000100010001000,4,0.1875,3,0.00012731552124023438,1.6875,0.0003180503845214844,2.09808349609375e-05,0.001039266586303711,1.5208333333333335,"[[['2212', [[2, 3]], []], ['0022', [], []]], [['1200', [[0, 1]], []]]]",True,False,0.421875,0.38020833333333337,cc,new
36,Apoptosis Network,BclX,00100000,3,0.125,3,7.200241088867188e-05,1.125,0.00029277801513671875,3.075599670410156e-05,0.0011363029479980469,1.25,"[[['122', [[0, 2]], []], ['202', [], []]], [['010', [], []]]]",True,False,0.375,0.4166666666666667,cc,new
37,Apoptosis Network,DNADamageEvent,01,1,0.5,1,3.0994415283203125e-05,0.0,0.00017023086547851562,1.1920928955078125e-05,5.602836608886719e-05,1.0,"[[['0', [], []]], [['1', [], []]]]",True,False,0.0,1.0,cc,new
38,Apoptosis Network,BAD,0010,2,0.25,2,3.8623809814453125e-05,0.0,0.0001933574676513672,1.0967254638671875e-05,4.673004150390625e-05,1.25,"[[['02', [], []], ['21', [], []]], [['10', [], []]]]",True,False,0.0,0.625,cc,new
39,Apoptosis Network,TNF,01,1,0.5,1,3.314018249511719e-05,0.0,0.00020432472229003906,1.2874603271484375e-05,4.9114227294921875e-05,1.0,"[[['0', [], []]], [['1', [], []]]]",True,False,0.0,1.0,cc,new
40,Apoptosis Network,GF,01,1,0.5,1,2.765655517578125e-05,0.0,0.0001895427703857422,1.2159347534179688e-05,4.482269287109375e-05,1.0,"[[['0', [], []]], [['1', [], []]]]",True,False,0.0,1.0,cc,new
41,Arabidopsis thaliana Cell Cycle,MYB77,0101000101010000,4,0.3125,3,0.00024247169494628906,0.0,0.00025582313537597656,1.9550323486328125e-05,0.00011491775512695312,1.6979166666666665,"[[['2102', [], []], ['1122', [], []], ['2220', [], []]], [['0211', [], []], ['2021', [], []]]]",True,False,0.0,0.42447916666666663,cc,new
42,Arabidopsis thaliana Cell Cycle,KRP1,00001111000011101111111111101110,5,0.65625,6,0.0002758502960205078,3.28125,0.0013957023620605469,7.295608520507812e-05,0.009607553482055664,2.109375,"[[['02022', [], []], ['21211', [], []]], [['10222', [[0, 2], [1, 3, 4]], []]]]",True,False,0.65625,0.421875,cc,new
43,Arabidopsis thaliana Cell Cycle,CYCB1;1,0111000000110000011100000011000000110000001100000111000000110000011100000011000001110000001100000011000000110000001100000011000011110000111100001111000011110000111100001111000011110000111100001111000011110000111100001111000011110000111100001111000011110000,8,0.39453125,5,0.020355939865112305,0.6875,0.0003275871276855469,0.0005099773406982422,0.015189170837402344,1.892252604166667,"[[['02221202', [], []], ['02102202', [], []], ['02222200', [], []], ['01122202', [], []], ['22222122', [], []]], [['12222022', [[0, 6]], []], ['22020021', [], []], ['20210021', [], []]]]",True,False,0.0859375,0.23653157552083337,cc,new
44,Arabidopsis thaliana Cell Cycle,E2Fe,1101110111001101110111011100110011111111111111111111111111111111,6,0.828125,4,0.002552032470703125,0.0,0.0002155303955078125,0.00012111663818359375,0.0009453296661376953,1.665364583333334,"[[['022210', [], []], ['021012', [], []], ['011212', [], []]], [['122222', [], []], ['202121', [], []], ['220221', [], []], ['222202', [], []]]]",True,False,0.0,0.277560763888889,cc,new
45,Arabidopsis thaliana Cell Cycle,RBR,01110000010100000111011101010101,5,0.46875,4,0.0005941390991210938,0.0,0.0003566741943359375,7.05718994140625e-05,0.0004878044128417969,2.140625,"[[['21220', [], []], ['02122', [], []], ['22200', [], []]], [['10212', [], []], ['12221', [], []], ['20012', [], []], ['22021', [], []]]]",True,False,0.0,0.428125,cc,new
46,Arabidopsis thaliana Cell Cycle,CYCD3;1,10,1,0.5,1,2.8133392333984375e-05,0.0,0.00017023086547851562,1.1444091796875e-05,4.315376281738281e-05,1.0,"[[['1', [], []]], [['0', [], []]]]",True,False,0.0,1.0,cc,new
47,Arabidopsis thaliana Cell Cycle,E2Fa,1110000011101110,4,0.5625,4,0.00018644332885742188,1.125,0.00032639503479003906,2.6226043701171875e-05,0.002432107925415039,2.0,"[[['0122', [], []], ['2211', [], []]], [['2002', [[2, 3]], []], ['1202', [[2, 3]], []]]]",True,False,0.28125,0.5,cc,new
48,Arabidopsis thaliana Cell Cycle,SCF,0111000001110000001100000111000001110000011100000011000000110000,6,0.328125,4,0.0008823871612548828,0.0,0.00023174285888671875,4.363059997558594e-05,0.00038123130798339844,1.87109375,"[[['210202', [], []], ['222122', [], []], ['222200', [], []], ['112202', [], []]], [['021021', [], []], ['222012', [], []], ['202021', [], []]]]",True,False,0.0,0.3118489583333333,cc,new
49,Arabidopsis thaliana Cell Cycle,E2Fc,0101111101001100010101010100010001011111010111110101010101010101,6,0.546875,6,0.0007441043853759766,0.703125,0.0003349781036376953,0.000133514404296875,0.009529829025268555,2.263020833333333,"[[['021212', [], []], ['222020', [], []], ['212220', [], []]], [['102122', [], []], ['122221', [], []], ['200122', [[2, 4]], []], ['220221', [[2, 4]], []]]]",True,False,0.1171875,0.37717013888888884,cc,new
50,Arabidopsis thaliana Cell Cycle,APC/C,01110101000000001111111100000000,5,0.40625,3,0.000614166259765625,0.65625,0.00031876564025878906,4.220008850097656e-05,0.0009388923645019531,1.7708333333333335,"[[['02120', [], []], ['21222', [], []], ['02200', [], []]], [['20012', [], []], ['10222', [[0, 4]], []]]]",True,False,0.13125,0.3541666666666667,cc,new
51,Arabidopsis thaliana Cell Cycle,MYB3R1/4,0001000011111111,4,0.5625,3,0.00023508071899414062,0.5625,0.0002925395965576172,1.8835067749023438e-05,0.0005228519439697266,1.625,"[[['0122', [], []], ['0202', [[2, 3]], []]], [['2011', [], []], ['1222', [], []]]]",True,False,0.140625,0.40625,cc,new
52,Arabidopsis thaliana Cell Cycle,CYCA2;3,01001100,3,0.375,2,5.841255187988281e-05,0.75,0.0002810955047607422,1.430511474609375e-05,0.00029468536376953125,1.5625,"[[['020', [], []], ['212', [], []]], [['102', [[0, 2]], []]]]",True,False,0.25,0.5208333333333334,cc,new
53,Arabidopsis thaliana Cell Cycle,E2Fb,0100,2,0.25,2,5.3882598876953125e-05,0.0,0.00021004676818847656,1.1682510375976562e-05,5.364418029785156e-05,1.25,"[[['20', [], []], ['12', [], []]], [['01', [], []]]]",True,False,0.0,0.625,cc,new
54,Arabidopsis thaliana Cell Cycle,CDKB1;1,01110011011100110011001101110011011100110111001100110011001100111111111111111111111111111111111111111111111111111111111111111111,7,0.7890625,4,0.0033638477325439453,1.375,0.00035834312438964844,0.00024008750915527344,0.010261774063110352,1.699869791666667,"[[['0210202', [], []], ['0222200', [], []], ['0112202', [], []], ['0222102', [], []]], [['2202021', [], []], ['1222222', [[0, 5]], []], ['2021021', [], []]]]",True,False,0.19642857142857142,0.2428385416666667,cc,new
55,Aurora Kinase A in Neuroblastoma,PP2A,0100,2,0.25,2,4.696846008300781e-05,0.0,0.000171661376953125,1.4543533325195312e-05,6.127357482910156e-05,1.25,"[[['20', [], []], ['12', [], []]], [['01', [], []]]]",True,False,0.0,0.625,cc,new
56,Aurora Kinase A in Neuroblastoma,STMN,10,1,0.5,1,2.6941299438476562e-05,0.0,0.00018644332885742188,1.3113021850585938e-05,5.1021575927734375e-05,1.0,"[[['1', [], []]], [['0', [], []]]]",True,False,0.0,1.0,cc,new
57,Aurora Kinase A in Neuroblastoma,CDC25B,00101010,3,0.375,2,5.650520324707031e-05,0.75,0.00027823448181152344,1.52587890625e-05,0.0003025531768798828,1.5625,"[[['002', [], []], ['221', [], []]], [['120', [[0, 1]], []]]]",True,False,0.25,0.5208333333333334,cc,new
58,Aurora Kinase A in Neuroblastoma,CentrosomeMat,0010,2,0.25,2,3.695487976074219e-05,0.0,0.00017905235290527344,1.1444091796875e-05,5.1021575927734375e-05,1.25,"[[['02', [], []], ['21', [], []]], [['10', [], []]]]",True,False,0.0,0.625,cc,new
59,Aurora Kinase A in Neuroblastoma,PLK1,01010111111111110000001111111111,5,0.71875,4,0.0006530284881591797,0.5625,0.0003139972686767578,6.794929504394531e-05,0.0027458667755126953,1.895833333333333,"[[['20020', [[2, 3]], []], ['10022', [[2, 3]], []]], [['22112', [], []], ['21222', [], []], ['02221', [], []]]]",True,False,0.1125,0.3791666666666666,cc,new
60,Aurora Kinase A in Neuroblastoma,CDK1CCNBComplex,1000110011001100,4,0.4375,3,0.00011730194091796875,0.5625,0.0003018379211425781,4.553794860839844e-05,0.0010807514190673828,1.625,"[[['0021', [], []], ['2212', [], []]], [['2200', [], []], ['1202', [[0, 1]], []]]]",True,False,0.140625,0.40625,cc,new
61,Aurora Kinase A in Neuroblastoma,hCPEB,01,1,0.5,1,3.361701965332031e-05,0.0,0.0001628398895263672,1.2159347534179688e-05,4.8160552978515625e-05,1.0,"[[['0', [], []]], [['1', [], []]]]",True,False,0.0,1.0,cc,new
62,Aurora Kinase A in Neuroblastoma,TPX2,01,1,0.5,1,3.504753112792969e-05,0.0,0.00016379356384277344,1.4781951904296875e-05,4.267692565917969e-05,1.0,"[[['0', [], []]], [['1', [], []]]]",True,False,0.0,1.0,cc,new
63,Aurora Kinase A in Neuroblastoma,AURKAActive,00000001000000010001000100010001000000010000000000010001000000000011001100110011001100110011001100110011000000000011001100000000,7,0.2578125,6,0.00424504280090332,0.7265625,0.00041961669921875,8.177757263183594e-05,0.007408618927001953,2.065104166666665,"[[['0222220', [], []], ['2222202', [], []], ['2121222', [], []], ['0202022', [], []]], [['2012211', [[1, 3], [2, 4]], []], ['1022212', [[1, 3]], []]]]",True,False,0.10379464285714286,0.29501488095238076,cc,new
64,Aurora Kinase A in Neuroblastoma,NEDD9,01,1,0.5,1,3.361701965332031e-05,0.0,0.00016045570373535156,1.2159347534179688e-05,4.935264587402344e-05,1.0,"[[['0', [], []]], [['1', [], []]]]",True,False,0.0,1.0,cc,new
65,Aurora Kinase A in Neuroblastoma,ENSA,01,1,0.5,1,2.6702880859375e-05,0.0,0.00014400482177734375,1.1444091796875e-05,4.482269287109375e-05,1.0,"[[['0', [], []]], [['1', [], []]]]",True,False,0.0,1.0,cc,new
66,Aurora Kinase A in Neuroblastoma,Cytokinesis,0100,2,0.25,2,3.600120544433594e-05,0.0,0.0001850128173828125,1.8596649169921875e-05,8.58306884765625e-05,1.25,"[[['20', [], []], ['12', [], []]], [['01', [], []]]]",True,False,0.0,0.625,cc,new
67,Aurora Kinase A in Neuroblastoma,PP1,10000000,3,0.125,3,8.916854858398438e-05,2.625,0.0002956390380859375,2.2172927856445312e-05,0.002567291259765625,1.25,"[[['122', [[0, 1, 2]], []]], [['000', [], []]]]",True,False,0.875,0.4166666666666667,cc,new
68,Aurora Kinase A in Neuroblastoma,MT,10,1,0.5,1,3.314018249511719e-05,0.0,0.00017213821411132812,1.3828277587890625e-05,7.033348083496094e-05,1.0,"[[['1', [], []]], [['0', [], []]]]",True,False,0.0,1.0,cc,new
69,Aurora Kinase A in Neuroblastoma,SpindleAssembly,0010,2,0.25,2,3.719329833984375e-05,0.0,0.000164031982421875,1.1444091796875e-05,5.14984130859375e-05,1.25,"[[['02', [], []], ['21', [], []]], [['10', [], []]]]",True,False,0.0,0.625,cc,new
70,Aurora Kinase A in Neuroblastoma,WEE1,10,1,0.5,1,2.3603439331054688e-05,0.0,0.00014853477478027344,1.4781951904296875e-05,5.340576171875e-05,1.0,"[[['1', [], []]], [['0', [], []]]]",True,False,0.0,1.0,cc,new
71,Aurora Kinase A in Neuroblastoma,BORA,01010100,3,0.375,2,5.91278076171875e-05,0.75,0.00027251243591308594,1.5497207641601562e-05,0.00030994415283203125,1.5625,"[[['220', [], []], ['112', [], []]], [['021', [[0, 1]], []]]]",True,False,0.25,0.5208333333333334,cc,new
72,Aurora Kinase A in Neuroblastoma,AURKAPresent,10,1,0.5,1,2.6226043701171875e-05,0.0,0.0001583099365234375,9.775161743164062e-06,3.910064697265625e-05,1.0,"[[['1', [], []]], [['0', [], []]]]",True,False,0.0,1.0,cc,new
73,Aurora Kinase A in Neuroblastoma,GWL_MASTL,0100,2,0.25,2,5.435943603515625e-05,0.0,0.0001919269561767578,1.1682510375976562e-05,7.081031799316406e-05,1.25,"[[['20', [], []], ['12', [], []]], [['01', [], []]]]",True,False,0.0,0.625,cc,new
74,Aurora Kinase A in Neuroblastoma,AJUBA,01,1,0.5,1,2.3126602172851562e-05,0.0,0.00016117095947265625,9.5367431640625e-06,3.9577484130859375e-05,1.0,"[[['0', [], []]], [['1', [], []]]]",True,False,0.0,1.0,cc,new
75,Aurora Kinase A in Neuroblastoma,GSK3B,01,1,0.5,1,2.4080276489257812e-05,0.0,0.00017547607421875,1.6927719116210938e-05,5.173683166503906e-05,1.0,"[[['0', [], []]], [['1', [], []]]]",True,False,0.0,1.0,cc,new
76,Aurora Kinase A in Neuroblastoma,MTCanAct,01,1,0.5,1,3.361701965332031e-05,0.0,0.00018405914306640625,1.2159347534179688e-05,4.649162292480469e-05,1.0,"[[['0', [], []]], [['1', [], []]]]",True,False,0.0,1.0,cc,new
77,Aurora Kinase A in Neuroblastoma,STMNCanAct,01,1,0.5,1,2.6702880859375e-05,0.0,0.0002105236053466797,1.3589859008789062e-05,4.982948303222656e-05,1.0,"[[['0', [], []]], [['1', [], []]]]",True,False,0.0,1.0,cc,new
78,B bronchiseptica and T retortaeformis coinfection,NE_Bacterium,01,1,0.5,1,3.075599670410156e-05,0.0,0.00015974044799804688,1.1682510375976562e-05,4.5299530029296875e-05,1.0,"[[['0', [], []]], [['1', [], []]]]",True,False,0.0,1.0,cc,new
79,B bronchiseptica and T retortaeformis coinfection,Th2II_TRetortaeformis,00000010,3,0.125,3,9.751319885253906e-05,1.125,0.00031256675720214844,3.457069396972656e-05,0.0010867118835449219,1.25,"[[['221', [], []], ['022', [[0, 1]], []]], [['110', [], []]]]",True,False,0.375,0.4166666666666667,cc,new
80,B bronchiseptica and T retortaeformis coinfection,Th2II_Bacterium,00000010,3,0.125,3,6.246566772460938e-05,1.125,0.0002574920654296875,1.621246337890625e-05,0.0005328655242919922,1.25,"[[['221', [], []], ['022', [[0, 1]], []]], [['110', [], []]]]",True,False,0.375,0.4166666666666667,cc,new
81,B bronchiseptica and T retortaeformis coinfection,MPI_Bacterium,00000111,3,0.375,2,5.364418029785156e-05,0.75,0.0002567768096923828,1.4781951904296875e-05,0.0003147125244140625,1.5625,"[[['200', [], []], ['022', [], []]], [['112', [[1, 2]], []]]]",True,False,0.25,0.5208333333333334,cc,new
82,B bronchiseptica and T retortaeformis coinfection,TTSSII,01,1,0.5,1,3.62396240234375e-05,0.0,0.00015425682067871094,1.2636184692382812e-05,4.792213439941406e-05,1.0,"[[['0', [], []]], [['1', [], []]]]",True,False,0.0,1.0,cc,new
83,B bronchiseptica and T retortaeformis coinfection,Th1II_Bacterium,00000001,3,0.125,3,8.58306884765625e-05,2.625,0.0003113746643066406,3.0517578125e-05,0.0022339820861816406,1.25,"[[['022', [[0, 1, 2]], []]], [['111', [], []]]]",True,False,0.875,0.4166666666666667,cc,new
84,B bronchiseptica and T retortaeformis coinfection,IgA_Bacterium,00010011,3,0.375,2,8.678436279296875e-05,0.75,0.00025773048400878906,2.2649765014648438e-05,0.0005102157592773438,1.5625,"[[['020', [], []], ['202', [], []]], [['112', [[0, 2]], []]]]",True,False,0.25,0.5208333333333334,cc,new
85,B bronchiseptica and T retortaeformis coinfection,Th2I_Bacterium,01,1,0.5,1,2.6464462280273438e-05,0.0,0.00014281272888183594,1.0728836059570312e-05,3.8623809814453125e-05,1.0,"[[['0', [], []]], [['1', [], []]]]",True,False,0.0,1.0,cc,new
86,B bronchiseptica and T retortaeformis coinfection,Oag,01,1,0.5,1,3.719329833984375e-05,0.0,0.000156402587890625,1.1920928955078125e-05,4.673004150390625e-05,1.0,"[[['0', [], []]], [['1', [], []]]]",True,False,0.0,1.0,cc,new
87,B bronchiseptica and T retortaeformis coinfection,IL10I_Bacterium,0011011111111111,4,0.8125,3,0.00021028518676757812,1.6875,0.0003006458282470703,3.457069396972656e-05,0.0010399818420410156,1.5208333333333335,"[[['0002', [[1, 3]], []]], [['2121', [], []], ['1222', [[0, 2]], []]]]",True,False,0.421875,0.38020833333333337,cc,new
88,B bronchiseptica and T retortaeformis coinfection,TNE,0111,2,0.75,2,4.7206878662109375e-05,1.5,0.00026154518127441406,1.6450881958007812e-05,0.0004949569702148438,1.25,"[[['00', [], []]], [['12', [[0, 1]], []]]]",True,False,0.75,0.625,cc,new
89,B bronchiseptica and T retortaeformis coinfection,TrII,00000001,3,0.125,3,8.320808410644531e-05,2.625,0.0002987384796142578,2.2411346435546875e-05,0.0012693405151367188,1.25,"[[['022', [[0, 1, 2]], []]], [['111', [], []]]]",True,False,0.875,0.4166666666666667,cc,new
90,B bronchiseptica and T retortaeformis coinfection,Th1II_TRetortaeformis,00000001,3,0.125,3,6.270408630371094e-05,2.625,0.0003006458282470703,1.430511474609375e-05,0.0011968612670898438,1.25,"[[['022', [[0, 1, 2]], []]], [['111', [], []]]]",True,False,0.875,0.4166666666666667,cc,new
91,B bronchiseptica and T retortaeformis coinfection,NE_TRetortaeformis,00110111000001010000010100000101,5,0.34375,6,0.00026297569274902344,2.15625,0.00040411949157714844,7.677078247070312e-05,0.006632089614868164,2.109375,"[[['12022', [[0, 1], [2, 4]], []], ['22002', [[2, 4]], []]], [['22121', [], []], ['00212', [], []]]]",True,False,0.43125,0.421875,cc,new
92,B bronchiseptica and T retortaeformis coinfection,DCII_Bacterium,01,1,0.5,1,2.7418136596679688e-05,0.0,0.0001480579376220703,1.0013580322265625e-05,3.8623809814453125e-05,1.0,"[[['0', [], []]], [['1', [], []]]]",True,False,0.0,1.0,cc,new
93,B bronchiseptica and T retortaeformis coinfection,DP,0001,2,0.25,2,4.38690185546875e-05,1.5,0.0002560615539550781,1.2636184692382812e-05,0.00027441978454589844,1.25,"[[['02', [[0, 1]], []]], [['11', [], []]]]",True,False,0.75,0.625,cc,new
94,B bronchiseptica and T retortaeformis coinfection,IgA_TRetortaeformis,0001,2,0.25,2,4.8160552978515625e-05,1.5,0.0002875328063964844,1.71661376953125e-05,0.00048351287841796875,1.25,"[[['02', [[0, 1]], []]], [['11', [], []]]]",True,False,0.75,0.625,cc,new
95,B bronchiseptica and T retortaeformis coinfection,DCI_Bacterium,00000111,3,0.375,2,8.249282836914062e-05,0.75,0.0002930164337158203,2.4318695068359375e-05,0.0005366802215576172,1.5625,"[[['200', [], []], ['022', [], []]], [['112', [[1, 2]], []]]]",True,False,0.25,0.5208333333333334,cc,new
96,B bronchiseptica and T retortaeformis coinfection,EC_TRetortaeformis,0111,2,0.75,2,5.125999450683594e-05,1.5,0.0002841949462890625,1.7404556274414062e-05,0.0005016326904296875,1.25,"[[['00', [], []]], [['12', [[0, 1]], []]]]",True,False,0.75,0.625,cc,new
